Start Time,Stop Time,Station ID,UserType
9/15/2016 7:29,9/15/2016 7:36,3267,Subscriber
9/15/2016 7:30,9/15/2016 7:39,3272,Subscriber
9/15/2016 7:31,9/15/2016 7:34,3270,Subscriber
9/15/2016 7:31,9/15/2016 7:42,3194,Subscriber
9/15/2016 7:32,9/15/2016 7:34,3211,Subscriber
9/15/2016 7:32,9/15/2016 7:43,3192,Subscriber
9/15/2016 7:32,9/15/2016 7:38,3213,Subscriber
9/15/2016 7:32,9/15/2016 7:37,3211,Subscriber
9/15/2016 7:33,9/15/2016 7:38,3203,Subscriber
9/15/2016 7:34,9/15/2016 7:38,3194,Subscriber
9/15/2016 7:34,9/15/2016 7:36,3267,Subscriber
9/15/2016 7:35,9/15/2016 7:42,3187,Subscriber
9/15/2016 7:35,9/15/2016 7:40,3203,Subscriber
9/15/2016 7:36,9/15/2016 7:46,3196,Subscriber
9/15/2016 7:36,9/15/2016 7:47,3268,Subscriber
9/15/2016 7:36,9/15/2016 7:39,3214,Subscriber
9/15/2016 7:37,9/15/2016 7:42,3186,Subscriber
9/15/2016 7:37,9/15/2016 7:41,3194,Subscriber
9/15/2016 7:38,9/15/2016 7:41,3213,Subscriber
9/15/2016 7:38,9/15/2016 7:43,3203,Subscriber
9/15/2016 7:39,9/15/2016 7:45,3203,Subscriber
9/15/2016 7:40,9/15/2016 7:44,3279,Subscriber
9/15/2016 7:40,9/15/2016 7:46,3278,Subscriber
9/15/2016 7:41,9/15/2016 7:44,3205,Subscriber
9/15/2016 7:41,9/15/2016 7:43,3279,Subscriber
9/15/2016 7:42,9/15/2016 7:50,3183,Subscriber
9/15/2016 7:42,9/15/2016 7:45,3279,Subscriber
9/15/2016 7:42,9/15/2016 8:03,3203,Subscriber
9/15/2016 7:43,9/15/2016 7:54,3207,Subscriber
9/15/2016 7:43,9/15/2016 7:51,3270,Subscriber
9/15/2016 7:43,9/15/2016 7:50,3214,Subscriber
9/15/2016 7:45,9/15/2016 7:57,3187,Subscriber
9/15/2016 7:47,9/15/2016 7:51,3211,Subscriber
9/15/2016 7:47,9/15/2016 7:59,3203,Subscriber
9/15/2016 7:47,9/15/2016 7:55,3203,Subscriber
9/15/2016 7:47,9/15/2016 7:57,3270,Subscriber
9/15/2016 7:48,9/15/2016 7:58,3210,Subscriber
9/15/2016 7:49,9/15/2016 8:05,3213,Subscriber
9/15/2016 7:49,9/15/2016 7:53,3194,Subscriber
9/15/2016 7:49,9/15/2016 7:53,3194,Subscriber
9/15/2016 7:50,9/15/2016 7:53,3187,Subscriber
9/15/2016 7:50,9/15/2016 7:56,3203,Subscriber
9/15/2016 7:50,9/15/2016 7:57,3203,Subscriber
9/15/2016 7:51,9/15/2016 8:03,3195,Subscriber
9/15/2016 7:51,9/15/2016 7:53,3270,Subscriber
9/15/2016 7:52,9/15/2016 7:55,3214,Subscriber
9/15/2016 7:52,9/15/2016 8:21,3276,Subscriber
9/15/2016 7:53,9/15/2016 7:57,3202,Subscriber
9/15/2016 7:53,9/15/2016 8:16,3211,Subscriber
9/15/2016 7:53,9/15/2016 7:59,3276,Subscriber
9/15/2016 7:53,9/15/2016 8:06,3220,Subscriber
9/15/2016 7:53,9/15/2016 7:56,3213,Subscriber
9/15/2016 7:53,9/15/2016 7:56,3279,Subscriber
9/15/2016 7:53,9/15/2016 7:58,3276,Subscriber
9/15/2016 7:55,9/15/2016 8:05,3268,Subscriber
9/15/2016 7:55,9/15/2016 7:58,3214,Subscriber
9/15/2016 7:56,9/15/2016 8:18,3201,Subscriber
9/15/2016 7:56,9/15/2016 7:59,3203,Subscriber
9/15/2016 7:56,9/15/2016 8:03,3276,Subscriber
9/15/2016 7:56,9/15/2016 7:59,3214,Subscriber
9/15/2016 7:56,9/15/2016 8:01,3270,Subscriber
9/15/2016 7:57,9/15/2016 8:04,3275,Subscriber
9/15/2016 7:58,9/15/2016 8:04,3187,Subscriber
9/15/2016 7:59,9/15/2016 8:01,3214,Subscriber
9/15/2016 7:59,9/15/2016 8:02,3214,Subscriber
9/15/2016 8:00,9/15/2016 8:05,3278,Subscriber
9/15/2016 8:00,9/15/2016 8:04,3203,Subscriber
9/15/2016 8:00,9/15/2016 8:05,3207,Subscriber
9/15/2016 8:00,9/15/2016 8:06,3203,Subscriber
9/15/2016 8:01,9/15/2016 8:05,3276,Subscriber
9/15/2016 8:01,9/15/2016 8:10,3192,Subscriber
9/15/2016 8:01,9/15/2016 8:07,3278,Subscriber
9/15/2016 8:02,9/15/2016 8:09,3192,Subscriber
9/15/2016 8:02,9/15/2016 8:11,3268,Subscriber
9/15/2016 8:02,9/15/2016 8:24,3220,Subscriber
9/15/2016 8:03,9/15/2016 8:05,3279,Subscriber
9/15/2016 8:03,9/15/2016 8:05,3214,Subscriber
9/15/2016 8:03,9/15/2016 8:11,3203,Subscriber
9/15/2016 8:03,9/15/2016 8:08,3203,Subscriber
9/15/2016 8:04,9/15/2016 8:25,3209,Subscriber
9/15/2016 8:04,9/15/2016 8:18,3272,Subscriber
9/15/2016 8:04,9/15/2016 8:06,3213,Subscriber
9/15/2016 8:04,9/15/2016 8:13,3210,Subscriber
9/15/2016 8:04,9/15/2016 8:09,3184,Subscriber
9/15/2016 8:05,9/15/2016 8:09,3203,Subscriber
9/15/2016 8:05,9/15/2016 8:15,3207,Subscriber
9/15/2016 8:05,9/15/2016 8:19,3268,Subscriber
9/15/2016 8:05,9/15/2016 8:09,3203,Subscriber
9/15/2016 8:05,9/15/2016 8:12,3203,Subscriber
9/15/2016 8:06,9/15/2016 8:09,3211,Subscriber
9/15/2016 8:06,9/15/2016 8:14,3276,Subscriber
9/15/2016 8:06,9/15/2016 8:09,3194,Subscriber
9/15/2016 8:06,9/15/2016 8:09,3214,Subscriber
9/15/2016 8:06,9/15/2016 8:10,3270,Subscriber
9/15/2016 8:07,9/15/2016 8:11,3225,Subscriber
9/15/2016 8:07,9/15/2016 8:11,3276,Subscriber
9/15/2016 8:07,9/15/2016 8:10,3209,Subscriber
9/15/2016 8:07,9/15/2016 8:10,3209,Subscriber
9/15/2016 8:08,9/15/2016 8:13,3267,Subscriber
9/15/2016 8:08,9/15/2016 8:26,3196,Subscriber
9/15/2016 8:08,9/15/2016 8:13,3209,Subscriber
9/15/2016 8:08,9/15/2016 8:13,3267,Subscriber
9/15/2016 8:09,9/15/2016 8:13,3278,Subscriber
9/15/2016 8:09,9/15/2016 8:13,3187,Subscriber
9/15/2016 8:10,9/15/2016 8:21,3193,Subscriber
9/15/2016 8:10,9/15/2016 8:13,3267,Subscriber
9/15/2016 8:10,9/15/2016 8:14,3275,Subscriber
9/15/2016 8:10,9/15/2016 8:16,3278,Subscriber
9/15/2016 8:10,9/15/2016 8:15,3209,Subscriber
9/15/2016 8:11,9/15/2016 8:20,3207,Subscriber
9/15/2016 8:11,9/15/2016 8:17,3203,Subscriber
9/15/2016 8:12,9/15/2016 8:16,3185,Subscriber
9/15/2016 8:12,9/15/2016 8:18,3194,Subscriber
9/15/2016 8:13,9/15/2016 8:19,3267,Subscriber
9/15/2016 8:13,9/15/2016 8:22,3184,Subscriber
9/15/2016 8:13,9/15/2016 8:17,3276,Subscriber
9/15/2016 8:14,9/15/2016 8:18,3194,Subscriber
9/15/2016 8:14,9/15/2016 8:21,3267,Subscriber
9/15/2016 8:14,9/15/2016 8:22,3207,Subscriber
9/15/2016 8:14,9/15/2016 8:23,3199,Subscriber
9/15/2016 8:14,9/15/2016 8:16,3211,Subscriber
9/15/2016 8:15,9/15/2016 8:36,3207,Subscriber
9/15/2016 8:15,9/15/2016 8:16,3211,Subscriber
9/15/2016 8:15,9/15/2016 8:19,3187,Subscriber
9/15/2016 8:15,9/15/2016 8:20,3276,Subscriber
9/15/2016 8:15,9/15/2016 8:19,3276,Subscriber
9/15/2016 8:18,9/15/2016 8:21,3194,Subscriber
9/15/2016 8:18,9/15/2016 8:23,3207,Subscriber
9/15/2016 8:18,9/15/2016 8:23,3276,Subscriber
9/15/2016 8:18,9/15/2016 8:22,3270,Subscriber
9/15/2016 8:18,9/15/2016 8:21,3270,Subscriber
9/15/2016 8:18,9/15/2016 8:23,3276,Subscriber
9/15/2016 8:19,9/15/2016 8:22,3270,Subscriber
9/15/2016 8:19,9/15/2016 8:33,3278,Subscriber
9/15/2016 8:21,9/15/2016 8:28,3209,Subscriber
9/15/2016 8:21,9/15/2016 8:28,3209,Subscriber
9/15/2016 8:22,9/15/2016 8:27,3267,Subscriber
9/15/2016 8:22,9/15/2016 8:30,3195,Subscriber
9/15/2016 8:22,9/15/2016 8:34,3220,Subscriber
9/15/2016 8:22,9/15/2016 8:27,3209,Subscriber
9/15/2016 8:24,9/15/2016 8:27,3209,Subscriber
9/15/2016 8:24,9/15/2016 8:33,3199,Subscriber
9/15/2016 8:24,9/15/2016 8:34,3211,Subscriber
9/15/2016 8:24,9/15/2016 8:46,3193,Subscriber
9/15/2016 8:24,9/15/2016 8:28,3205,Subscriber
9/15/2016 8:24,9/15/2016 8:28,3267,Subscriber
9/15/2016 8:24,9/15/2016 8:31,3273,Subscriber
9/15/2016 8:24,9/15/2016 8:28,3270,Subscriber
9/15/2016 8:25,9/15/2016 8:29,3270,Subscriber
9/15/2016 8:25,9/15/2016 8:28,3279,Subscriber
9/15/2016 8:26,9/15/2016 8:30,3276,Subscriber
9/15/2016 8:26,9/15/2016 8:41,3194,Subscriber
9/15/2016 8:26,9/15/2016 8:34,3195,Subscriber
9/15/2016 8:26,9/15/2016 8:30,3212,Subscriber
9/15/2016 8:26,9/15/2016 8:30,3194,Subscriber
9/15/2016 8:26,9/15/2016 8:34,3207,Subscriber
9/15/2016 8:27,9/15/2016 8:31,3270,Subscriber
9/15/2016 8:27,9/15/2016 8:39,3192,Subscriber
9/15/2016 8:27,9/15/2016 8:32,3185,Subscriber
9/15/2016 8:28,9/15/2016 8:31,3267,Subscriber
9/15/2016 8:28,9/15/2016 8:29,3211,Subscriber
9/15/2016 8:28,9/15/2016 8:31,3213,Subscriber
9/15/2016 8:28,9/15/2016 8:33,3201,Subscriber
9/15/2016 8:29,9/15/2016 8:36,3270,Subscriber
9/15/2016 8:29,9/15/2016 8:39,3193,Subscriber
9/15/2016 8:29,9/15/2016 8:31,3213,Subscriber
9/15/2016 8:29,9/15/2016 8:38,3199,Subscriber
9/15/2016 8:29,9/15/2016 8:36,3212,Subscriber
9/15/2016 8:30,9/15/2016 8:31,3273,Subscriber
9/15/2016 8:30,9/15/2016 8:34,3276,Subscriber
9/15/2016 8:31,9/15/2016 8:40,3209,Subscriber
9/15/2016 8:31,9/15/2016 8:36,3195,Subscriber
9/15/2016 8:31,9/15/2016 8:42,3192,Subscriber
9/15/2016 8:31,9/15/2016 8:34,3276,Subscriber
9/15/2016 8:31,9/15/2016 8:50,3198,Subscriber
9/15/2016 8:31,9/15/2016 8:36,3270,Subscriber
9/15/2016 8:31,9/15/2016 8:38,3267,Subscriber
9/15/2016 8:31,9/15/2016 8:36,3267,Subscriber
9/15/2016 8:32,9/15/2016 8:35,3214,Subscriber
9/15/2016 8:33,9/15/2016 8:41,3225,Subscriber
9/15/2016 8:33,9/15/2016 8:36,3209,Subscriber
9/15/2016 8:33,9/15/2016 8:40,3210,Subscriber
9/15/2016 8:34,9/15/2016 8:38,3275,Subscriber
9/15/2016 8:34,9/15/2016 8:49,3195,Subscriber
9/15/2016 8:34,9/15/2016 8:38,3270,Subscriber
9/15/2016 8:34,9/15/2016 8:39,3270,Subscriber
9/15/2016 8:35,9/15/2016 8:49,3200,Subscriber
9/15/2016 8:35,9/15/2016 8:47,3205,Subscriber
9/15/2016 8:37,9/15/2016 8:46,3193,Subscriber
9/15/2016 8:37,9/15/2016 8:45,3202,Subscriber
9/15/2016 8:37,9/15/2016 8:41,3270,Subscriber
9/15/2016 8:38,9/15/2016 8:45,3225,Subscriber
9/15/2016 8:39,9/15/2016 8:42,3214,Subscriber
9/15/2016 8:39,9/15/2016 8:46,3270,Subscriber
9/15/2016 8:39,9/15/2016 8:49,3183,Subscriber
9/15/2016 8:39,9/15/2016 8:43,3209,Subscriber
9/15/2016 8:39,9/15/2016 8:44,3185,Subscriber
9/15/2016 8:40,9/15/2016 8:43,3279,Subscriber
9/15/2016 8:40,9/15/2016 8:44,3276,Subscriber
9/15/2016 8:40,9/15/2016 8:45,3270,Subscriber
9/15/2016 8:40,9/15/2016 8:44,3214,Subscriber
9/15/2016 8:41,9/15/2016 8:58,3195,Subscriber
9/15/2016 8:41,9/15/2016 8:52,3213,Subscriber
9/15/2016 8:41,9/15/2016 8:48,3212,Subscriber
9/15/2016 8:41,9/15/2016 8:57,3220,Subscriber
9/15/2016 8:42,9/15/2016 8:52,3209,Subscriber
9/15/2016 8:43,9/15/2016 8:45,3211,Subscriber
9/15/2016 8:43,9/15/2016 8:46,3214,Subscriber
9/15/2016 8:43,9/15/2016 8:46,3276,Subscriber
9/15/2016 8:43,9/15/2016 8:49,3185,Subscriber
9/15/2016 8:43,9/15/2016 8:48,3184,Subscriber
9/15/2016 8:43,9/15/2016 8:45,3214,Subscriber
9/15/2016 8:43,9/15/2016 8:46,3213,Subscriber
9/15/2016 8:43,9/15/2016 8:53,3196,Subscriber
9/15/2016 8:44,9/15/2016 8:49,3209,Subscriber
9/15/2016 8:44,9/15/2016 8:52,3225,Subscriber
9/15/2016 8:44,9/15/2016 8:52,3187,Subscriber
9/15/2016 8:44,9/15/2016 8:52,3211,Subscriber
9/15/2016 8:44,9/15/2016 8:51,3211,Subscriber
9/15/2016 8:45,9/15/2016 9:05,3197,Subscriber
9/15/2016 8:45,9/15/2016 8:55,3193,Subscriber
9/15/2016 8:45,9/15/2016 8:51,3209,Subscriber
9/15/2016 8:45,9/15/2016 8:50,3209,Subscriber
9/15/2016 8:46,9/15/2016 9:00,3214,Subscriber
9/15/2016 8:46,9/15/2016 8:50,3276,Subscriber
9/15/2016 8:46,9/15/2016 8:49,3213,Subscriber
9/15/2016 8:46,9/15/2016 8:55,3192,Subscriber
9/15/2016 8:46,9/15/2016 8:50,3209,Subscriber
9/15/2016 8:46,9/15/2016 9:00,3281,Subscriber
9/15/2016 8:46,9/15/2016 9:01,3268,Subscriber
9/15/2016 8:47,9/15/2016 8:51,3276,Subscriber
9/15/2016 8:47,9/15/2016 8:51,3209,Subscriber
9/15/2016 8:47,9/15/2016 8:51,3279,Subscriber
9/15/2016 8:48,9/15/2016 8:57,3199,Subscriber
9/15/2016 8:48,9/15/2016 8:51,3187,Subscriber
9/15/2016 8:48,9/15/2016 8:51,3279,Subscriber
9/15/2016 8:49,9/15/2016 8:51,3279,Subscriber
9/15/2016 8:51,9/15/2016 8:54,3214,Subscriber
9/15/2016 8:51,9/15/2016 8:59,3276,Subscriber
9/15/2016 8:51,9/15/2016 8:54,3214,Subscriber
9/15/2016 8:51,9/15/2016 9:02,3268,Subscriber
9/15/2016 8:52,9/15/2016 8:55,3272,Subscriber
9/15/2016 8:52,9/15/2016 9:03,3196,Subscriber
9/15/2016 8:52,9/15/2016 9:01,3192,Subscriber
9/15/2016 8:53,9/15/2016 8:57,3202,Subscriber
9/15/2016 8:54,9/15/2016 9:01,3272,Subscriber
9/15/2016 8:55,9/15/2016 8:58,3276,Subscriber
9/15/2016 8:56,9/15/2016 9:03,3186,Subscriber
9/15/2016 8:56,9/15/2016 9:12,3212,Subscriber
9/15/2016 8:56,9/15/2016 9:00,3213,Subscriber
9/15/2016 8:57,9/15/2016 8:59,3211,Subscriber
9/15/2016 8:57,9/15/2016 9:02,3209,Subscriber
9/15/2016 8:58,9/15/2016 9:01,3272,Subscriber
9/15/2016 8:58,9/15/2016 9:26,3185,Subscriber
9/15/2016 8:58,9/15/2016 9:07,3192,Subscriber
9/15/2016 8:58,9/15/2016 9:08,3192,Subscriber
9/15/2016 8:59,9/15/2016 9:02,3203,Subscriber
9/15/2016 8:59,9/15/2016 9:04,3279,Subscriber
9/15/2016 8:59,9/15/2016 9:03,3205,Subscriber
9/15/2016 8:59,9/15/2016 9:08,3267,Subscriber
9/15/2016 8:59,9/15/2016 9:08,3193,Subscriber
9/15/2016 9:01,9/15/2016 9:18,3220,Subscriber
9/15/2016 9:01,9/15/2016 9:11,3225,Subscriber
9/15/2016 9:01,9/15/2016 9:11,3192,Subscriber
9/15/2016 9:01,9/15/2016 9:19,3195,Subscriber
9/15/2016 9:01,9/15/2016 9:11,3192,Subscriber
9/15/2016 9:02,9/15/2016 9:10,3199,Subscriber
9/15/2016 9:02,9/15/2016 9:10,3267,Subscriber
9/15/2016 9:03,9/15/2016 9:06,3213,Subscriber
9/15/2016 9:03,9/15/2016 9:08,3203,Subscriber
9/15/2016 9:03,9/15/2016 9:14,3199,Subscriber
9/15/2016 9:04,9/15/2016 9:09,3209,Subscriber
9/15/2016 9:04,9/15/2016 9:07,3214,Subscriber
9/15/2016 9:04,9/15/2016 9:13,3212,Subscriber
9/15/2016 9:05,9/15/2016 9:09,3187,Subscriber
9/15/2016 9:05,9/15/2016 9:08,3187,Subscriber
9/15/2016 9:06,9/15/2016 9:14,3202,Subscriber
9/15/2016 9:06,9/15/2016 9:14,3203,Subscriber
9/15/2016 9:07,9/15/2016 9:09,3213,Subscriber
9/15/2016 9:07,9/15/2016 9:16,3192,Subscriber
9/15/2016 9:08,9/15/2016 9:25,3220,Subscriber
9/15/2016 9:08,9/15/2016 9:17,3186,Subscriber
9/15/2016 9:08,9/15/2016 9:26,3276,Subscriber
9/15/2016 9:08,9/15/2016 9:12,3213,Subscriber
9/15/2016 9:09,9/15/2016 9:24,3195,Subscriber
9/15/2016 9:09,9/15/2016 9:11,3272,Subscriber
9/15/2016 9:10,9/15/2016 9:25,3193,Subscriber
9/15/2016 9:11,9/15/2016 9:13,3185,Subscriber
9/15/2016 9:12,9/15/2016 9:27,3225,Subscriber
9/15/2016 9:12,9/15/2016 9:16,3213,Subscriber
9/15/2016 9:12,9/15/2016 9:17,3187,Subscriber
9/15/2016 9:15,9/15/2016 9:23,3192,Subscriber
9/15/2016 9:15,9/15/2016 9:23,3203,Subscriber
9/15/2016 9:16,9/15/2016 9:26,3211,Subscriber
9/15/2016 9:17,9/15/2016 9:23,3206,Subscriber
9/15/2016 9:17,9/15/2016 9:20,3187,Subscriber
9/15/2016 9:17,9/15/2016 9:26,3279,Subscriber
9/15/2016 9:18,9/15/2016 9:21,3185,Subscriber
9/15/2016 9:19,9/15/2016 9:24,3203,Subscriber
9/15/2016 9:20,9/15/2016 9:24,3185,Subscriber
9/15/2016 9:20,9/15/2016 9:24,3214,Subscriber
9/15/2016 9:21,9/15/2016 9:24,3187,Subscriber
9/15/2016 9:22,9/15/2016 9:24,3279,Subscriber
9/15/2016 9:23,9/15/2016 9:31,3199,Subscriber
9/15/2016 9:23,9/15/2016 9:28,3187,Subscriber
9/15/2016 9:24,9/15/2016 9:28,3209,Subscriber
9/15/2016 9:24,9/15/2016 9:29,3195,Subscriber
9/15/2016 9:24,9/15/2016 9:31,3199,Subscriber
9/15/2016 9:25,9/15/2016 9:29,3214,Subscriber
9/15/2016 9:29,9/15/2016 9:35,3211,Subscriber
9/15/2016 9:30,9/15/2016 9:34,3267,Subscriber
9/15/2016 9:31,9/15/2016 9:34,3206,Subscriber
9/15/2016 9:32,9/15/2016 9:40,3267,Subscriber
9/15/2016 9:32,9/15/2016 9:35,3272,Subscriber
9/15/2016 9:32,9/15/2016 9:40,3186,Subscriber
9/15/2016 9:33,9/15/2016 9:46,3192,Subscriber
9/15/2016 9:34,9/15/2016 9:52,3196,Subscriber
9/15/2016 9:34,9/15/2016 9:43,3185,Subscriber
9/15/2016 9:34,9/15/2016 9:40,3205,Subscriber
9/15/2016 9:34,9/15/2016 9:51,3197,Subscriber
9/15/2016 9:34,9/15/2016 9:38,3267,Subscriber
9/15/2016 9:35,9/15/2016 9:41,3203,Subscriber
9/15/2016 9:35,9/15/2016 9:42,3212,Subscriber
9/15/2016 9:36,9/15/2016 9:46,3268,Subscriber
9/15/2016 9:37,9/15/2016 9:39,3199,Subscriber
9/15/2016 9:38,9/15/2016 9:48,3206,Subscriber
9/15/2016 9:38,9/15/2016 9:44,3195,Subscriber
9/15/2016 9:38,9/15/2016 9:44,3203,Subscriber
9/15/2016 9:41,9/15/2016 9:42,3272,Subscriber
9/15/2016 9:41,9/15/2016 9:45,3267,Subscriber
9/15/2016 9:42,9/15/2016 9:47,3193,Subscriber
9/15/2016 9:43,9/15/2016 9:48,3199,Subscriber
9/15/2016 9:44,9/15/2016 9:54,3184,Subscriber
9/15/2016 9:46,9/15/2016 10:09,3193,Subscriber
9/15/2016 9:47,9/15/2016 9:59,3203,Subscriber
9/15/2016 9:49,9/15/2016 10:09,3193,Customer
9/15/2016 9:55,9/15/2016 10:05,3203,Subscriber
9/15/2016 9:55,9/15/2016 9:58,3275,Subscriber
9/15/2016 9:57,9/15/2016 10:12,3195,Subscriber
9/15/2016 9:58,9/15/2016 10:06,3212,Subscriber
9/15/2016 9:59,9/15/2016 10:06,3183,Subscriber
9/15/2016 9:59,9/15/2016 10:05,3192,Subscriber
9/15/2016 10:04,9/15/2016 10:07,3209,Subscriber
9/15/2016 10:08,9/15/2016 10:15,3202,Subscriber
9/15/2016 10:08,9/15/2016 10:27,3184,Customer
9/15/2016 10:13,9/15/2016 10:29,3209,Subscriber
9/15/2016 10:14,9/15/2016 10:20,3202,Subscriber
9/15/2016 10:15,9/15/2016 10:22,3206,Subscriber
9/15/2016 10:18,9/15/2016 10:30,3190,Subscriber
9/15/2016 10:18,9/15/2016 10:27,3225,Subscriber
9/15/2016 10:21,9/15/2016 10:27,3201,Subscriber
9/15/2016 10:23,9/15/2016 10:29,3225,Subscriber
9/15/2016 10:24,9/15/2016 10:26,3275,Subscriber
9/15/2016 10:27,9/15/2016 10:31,3205,Subscriber
9/15/2016 10:28,9/15/2016 10:32,3194,Subscriber
9/15/2016 10:29,9/15/2016 10:33,3203,Subscriber
9/15/2016 10:29,9/15/2016 10:35,3191,Subscriber
9/15/2016 10:30,9/15/2016 10:38,3199,Subscriber
9/15/2016 10:30,9/15/2016 10:35,3186,Subscriber
9/15/2016 10:34,9/15/2016 10:41,3192,Subscriber
9/15/2016 10:37,9/15/2016 10:55,3191,Subscriber
9/15/2016 10:40,9/15/2016 10:42,3270,Subscriber
9/15/2016 10:48,9/15/2016 11:12,3267,Subscriber
9/15/2016 10:50,9/15/2016 10:54,3270,Subscriber
9/15/2016 10:52,9/15/2016 10:56,3186,Subscriber
9/15/2016 10:59,9/15/2016 11:08,3203,Subscriber
9/15/2016 10:59,9/15/2016 11:20,3213,Subscriber
9/15/2016 11:02,9/15/2016 11:08,3275,Subscriber
9/15/2016 11:03,9/15/2016 11:07,3209,Subscriber
9/15/2016 11:05,9/15/2016 11:19,3193,Subscriber
9/15/2016 11:06,9/15/2016 11:14,3278,Subscriber
9/15/2016 11:07,9/15/2016 11:24,3187,Subscriber
9/15/2016 11:07,9/15/2016 11:21,3206,Subscriber
9/15/2016 11:09,9/15/2016 11:14,3203,Subscriber
9/15/2016 11:09,9/15/2016 11:15,3203,Subscriber
9/15/2016 11:11,9/15/2016 11:33,3216,Subscriber
9/15/2016 11:13,9/15/2016 11:15,3199,Subscriber
9/15/2016 11:14,9/15/2016 11:18,3214,Subscriber
9/15/2016 11:14,9/15/2016 11:18,3183,Subscriber
9/15/2016 11:14,9/15/2016 11:18,3183,Subscriber
9/15/2016 11:15,9/15/2016 11:20,3267,Subscriber
9/15/2016 11:15,9/15/2016 11:46,3203,Subscriber
9/15/2016 11:16,9/15/2016 11:23,3202,Subscriber
9/15/2016 11:19,9/15/2016 11:26,3203,Subscriber
9/15/2016 11:24,9/15/2016 11:26,3279,Subscriber
9/15/2016 11:26,9/15/2016 11:32,3203,Subscriber
9/15/2016 11:27,9/15/2016 11:39,3270,Subscriber
9/15/2016 11:33,9/15/2016 11:41,3183,Subscriber
9/15/2016 11:38,9/15/2016 11:41,3186,Subscriber
9/15/2016 11:40,9/15/2016 11:45,3202,Subscriber
9/15/2016 11:40,9/15/2016 12:06,3185,Subscriber
9/15/2016 11:43,9/15/2016 11:52,3195,Subscriber
9/15/2016 11:43,9/15/2016 11:46,3213,Subscriber
9/15/2016 11:50,9/15/2016 11:55,3203,Subscriber
9/15/2016 11:51,9/15/2016 11:52,3199,Subscriber
9/15/2016 11:51,9/15/2016 11:59,3267,Subscriber
9/15/2016 11:52,9/15/2016 12:01,3195,Subscriber
9/15/2016 11:52,9/15/2016 12:06,3199,Subscriber
9/15/2016 11:53,9/15/2016 12:02,3212,Subscriber
9/15/2016 7:12,9/15/2016 7:35,3215,Subscriber
9/15/2016 7:45,9/15/2016 7:56,3215,Subscriber
9/15/2016 7:56,9/15/2016 8:11,3215,Subscriber
9/15/2016 7:57,9/15/2016 8:06,3215,Subscriber
9/15/2016 8:06,9/15/2016 8:19,3215,Subscriber
9/15/2016 8:31,9/15/2016 8:38,3215,Subscriber
9/15/2016 8:42,9/15/2016 8:47,3215,Subscriber
9/15/2016 8:45,9/15/2016 9:01,3215,Subscriber
9/15/2016 9:04,9/15/2016 9:20,3215,Subscriber
9/15/2016 11:55,9/15/2016 12:02,3203,Subscriber
9/15/2016 11:55,9/15/2016 11:56,3211,Subscriber
9/15/2016 11:55,9/15/2016 12:00,3267,Customer
9/15/2016 11:57,9/15/2016 12:35,3272,Subscriber
9/15/2016 11:59,9/15/2016 12:07,3212,Subscriber
9/15/2016 12:00,9/15/2016 12:04,3195,Subscriber
9/15/2016 12:01,9/15/2016 12:05,3270,Subscriber
9/15/2016 12:05,9/15/2016 12:12,3206,Subscriber
9/15/2016 12:07,9/15/2016 12:10,3183,Subscriber
9/15/2016 12:08,9/15/2016 12:17,3225,Subscriber
9/15/2016 12:08,9/15/2016 12:16,3183,Subscriber
9/15/2016 12:10,9/15/2016 12:12,3213,Subscriber
9/15/2016 12:12,9/15/2016 12:22,3186,Subscriber
9/15/2016 12:12,9/15/2016 12:53,3199,Subscriber
9/15/2016 12:13,9/15/2016 12:20,3214,Subscriber
9/15/2016 12:15,9/15/2016 12:22,3185,Subscriber
9/15/2016 12:16,9/15/2016 12:29,3184,Subscriber
9/15/2016 12:16,9/15/2016 12:27,3213,Subscriber
9/15/2016 12:17,9/15/2016 12:28,3225,Subscriber
9/15/2016 12:24,9/15/2016 12:32,3186,Subscriber
9/15/2016 12:24,9/15/2016 12:35,3195,Subscriber
9/15/2016 12:25,9/15/2016 13:00,3184,Subscriber
9/15/2016 12:27,9/15/2016 12:31,3186,Subscriber
9/15/2016 12:29,9/15/2016 12:40,3225,Subscriber
9/15/2016 12:29,9/15/2016 12:35,3187,Subscriber
9/15/2016 12:30,9/15/2016 12:35,3184,Subscriber
9/15/2016 12:35,9/15/2016 12:42,3202,Subscriber
9/15/2016 12:35,9/15/2016 12:42,3202,Subscriber
9/15/2016 12:36,9/15/2016 12:41,3267,Subscriber
9/15/2016 12:37,9/15/2016 12:44,3184,Subscriber
9/15/2016 12:37,9/15/2016 12:42,3267,Subscriber
9/15/2016 12:38,9/15/2016 12:52,3184,Subscriber
9/15/2016 12:44,9/15/2016 12:51,3279,Subscriber
9/15/2016 12:49,9/15/2016 12:52,3209,Subscriber
9/15/2016 12:49,9/15/2016 12:59,3193,Subscriber
9/15/2016 12:51,9/15/2016 14:13,3199,Subscriber
9/15/2016 12:51,9/15/2016 13:04,3191,Subscriber
9/15/2016 12:52,9/15/2016 12:58,3213,Subscriber
9/15/2016 12:55,9/15/2016 13:27,3202,Subscriber
9/15/2016 13:03,9/15/2016 13:09,3205,Subscriber
9/15/2016 13:06,9/15/2016 13:14,3184,Subscriber
9/15/2016 13:06,9/15/2016 13:14,3186,Subscriber
9/15/2016 13:10,9/15/2016 13:19,3195,Subscriber
